C6288.,1882,88
rewrite -z; rewrite -z; rewrite -z; rewrite -z; rewrite -z; rewrite -z; 
6
k2.,1446,16
balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; 
23
C1355.,500,25
balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; 
15
prom1.,7073,17
balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; 
34
bc0.,1069,19
balance; balance; refactor -z; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; 
33
apex1.,2145,21
balance; balance; balance; refactor -z; balance; balance; balance; balance; balance; balance; balance; 
11
C5315.,1419,31
balance; balance; balance; rewrite -z; 
4
dalu.,1124,30
balance; balance; rewrite -z; balance; balance; balance; rewrite -z; 
7
mainpla.,4033,27
balance; balance; balance; rewrite -z; balance; balance; balance; balance; balance; balance; balance; balance; balance; balance; 
14
