max,-87.96283758782064,-271.4519365844923,-148.75439787627758,-148.46833747113865,-147.51370373885916
i2c,27.651241287918317,27.45525408645912,54.28969462171339,27.766511525829486,53.57282226221086
multiplier,-9.948086930298746,-7.3577364299199095,-7.348494945453957,-9.831869527829777,-2.5942324414939204
router,-85.2192828387717,-180.59186631112038,-202.46765190624976,-155.6485709787986,-84.69652475968749
ctrl,651.356702008725,771.8986483948268,732.277327048569,770.266442586571,374.0001887728037
sqrt,-95.0243982098142,-94.89863333974641,-72.2626101664884,-14.657588962950165,-95.21849314313481
voter,7.303317301610854,2.299198160128749,11.223466576325348,8.001508082259646,0.9330884427423589
mem_ctrl,0.27015575246056556,0.12946055969528797,0.28081492349221737,0.3191923083315685,0.21326709906721864
priority,-56.94702261900523,-58.35761817569796,-64.67366781873332,-64.74068754569916,-59.73035053122579
int2float,204.01376409983658,159.02722147108634,165.5450139464404,199.7303299090454,199.9334360574855
cavlc,100.97168249613334,102.85187627027996,101.10914857673144,101.63250238617714,105.94172652387341
square,-48.38083796439468,-17.1911512790081,-18.056801286771332,-18.301985215547152,-30.579698625369986
log2,-0.15413950854846412,-0.07060127198714972,-1.3671246555774677,-1.3168585398165766,-0.1807371625254505
sin,-0.6029845944982346,2.2604692343598307,-14.697944804251515,-0.6316219369858733,-8.029150677359766
i10,23.222769776189708,23.42049081592853,23.53669143231881,23.228439145856147,23.24010396973209
bar,-5.635197644671276,-5.666111820622461,-5.582223137284343,-5.734140164542135,-5.631025378201679
