max,10.113653462579475,10.239342409504658,10.169692747726979,10.2846035301211,10.28749567079908
i2c,-18.16805275900939,-18.062744691665724,-17.996803559534936,-18.0597053733446,-18.124398209612263
multiplier,0.516278392414951,0.5123770244768072,0.512640282986768,0.5090840570215309,0.5103310804848086
router,10.198378787829895,10.336808834078182,10.241628227495843,10.349736050157954,10.271370044501781
ctrl,-349.21121224015707,-349.2388798307218,-348.4444709206494,-411.679544931141,-387.9433459599931
sqrt,2.4323893482655254,2.438185205050221,2.437911810661738,2.430993460074063,2.4398669201773036
voter,1.8817393737285768,1.864998793381582,1.8687680919688516,1.893673651907917,1.8708851100247734
mem_ctrl,-0.033664384003789835,-0.03375054622977355,-0.033750095806545664,-0.03386330348305978,-0.03341625596769754
priority,10.716567611982256,10.681896875504913,10.648575664589325,10.292664117018251,10.458525729148114
int2float,-113.0595914024363,-108.90656938710579,-124.79516425994476,-112.89096653208975,-108.7647656934492
cavlc,-10.488345618551925,-9.94092111201038,-10.00595993550839,-10.450313133977877,-9.978709999530766
square,1.0251847959708562,1.0292709987141726,1.0296777812159075,1.0203367820549274,1.0280345498981822
log2,0.30305148330929993,0.3026722660044725,0.3040055560459378,0.3050235715188792,0.3054454540406791
sin,3.1219093174195116,3.150233171260546,3.140133442453319,3.1220967552721404,3.1459059113497445
i10,2.4270151865132314,2.441897225482833,2.4294078625621234,2.428949965164176,2.4254730273617766
bar,1.292627351888694,1.277484262413528,1.2972507790747994,1.3000470101027175,1.296301972380045
