max,-587.3914406661864,-614.7087081271271,-594.1298450274794,-589.9312519648826,-590.8989329031326
i2c,351.1735558115168,352.04106220515706,347.6619382989777,356.92171073191633,351.78049007044694
multiplier,-19.980214044994703,-20.589249098077133,-20.482394858965083,-19.856190932145825,-20.413562029181346
router,-52.65562917840555,-105.1214553222961,-175.75826085857813,-78.46241875045891,-105.05443567482683
ctrl,2959.273571959843,3205.720751415494,2952.582922977068,2016.4966689013813,2045.0037813658446
sqrt,-1.032899433790667,-0.9797383624865267,-1.0331624312205938,-1.017614556310592,-1.0303480527442894
voter,24.39008280543686,32.21382587482288,34.58654225567263,52.79286021060632,28.742987639192737
mem_ctrl,4.1876094877008105,3.7886882440089744,3.7702141601386705,3.153852633788993,3.2164497850596803
priority,39.895221745457334,-48.72508281330285,33.658419955260584,146.52675221132142,132.42710177276098
int2float,2634.8483193561733,2609.5309169167945,2661.8342010394135,2171.74522115458,2023.6610187400195
cavlc,717.650294295704,707.2670182626729,705.3725109020992,704.6207929984072,703.4322477505954
square,-105.86970919780433,-103.1451330852567,-91.90804855665657,-102.78314966274787,-108.1761361732598
log2,2.939997254442616,5.911400997133284,2.2446732056343937,4.586201444686944,4.625961126313945
sin,-41.032708402367255,-23.69251823679944,-24.517423332386517,-16.202382844578626,-29.019832231541578
i10,103.20559999307024,102.556824306057,102.43838182450172,100.32820300391067,99.82214353762727
bar,-5.718136733574999,-5.756207323599355,-5.762693749775849,-5.73687952740267,-5.734300374964597
