C1355.,-1170.7794484721649,-1321.2308802898397,-1344.3004574860295,-1419.6204668512817,-1402.9325593449466
C5315.,-398.3574342044234,-346.8398275820033,-346.16497635430017,-354.35606088352654,-399.1492689777289
C6288.,-429.83335490660335,-429.2294443271772,-412.77288103781444,-391.3340554681859,-493.5459210360628
apex1.,-260.4343913719587,-351.9629266934196,-228.1427634318077,-294.792277370637,-275.23943778989786
bc0.,-758.7610243244421,-777.327836485784,-754.4333169425985,-906.6719767671291,-770.3743972097539
dalu.,-119.24054879954289,-133.5035516376161,-73.27241426816468,-58.78564555207639,-85.48789670867873
k2.,-436.8431227180826,-398.80875922913964,-405.73437443725254,-391.97380348633413,-434.3643473535099
mainpla.,-190.7125910598069,-251.36817718682087,-232.22788716032562,-207.9950266899497,-238.44712777476246
prom1.,-66.68164034095977,-63.706813092694524,-75.51993569549708,-75.89337076968798,-64.06523250454853
